data,Hate_speech,length,laughs,bad_words,misspell
"['cheir', 'bucelt', 'mae']",1,36,0,0,1
"['vam', 'inici', 'lev', 'porr', 'molec', 'nao', 'corp', 'vao', 'pipoc']",0,76,0,3,2
"['concord', 'poi', 'bom', 'mont', 'tim']",0,42,0,0,0
"['verdad', 'maior', 'so', 'olh', 'pra', 'tabel', 'entend', 'nad', 'futebol']",0,67,0,0,0
"['cal', 'boc', 'trut', 'xinch']",1,29,0,0,1
"['noj', 'flameng', 'tim', 'torc', 'terceir', 'nordestin', 'fed', 'pens', 'carioc', 'gem', 'nao', 'pass', 'tim', 'identificaca', 'nord', 'rio', 'fal', 'flameng', 'imagin', 'mont', 'paraib', 'fed', 'agu', 'fal', 'frameng', 'camis', 'camel', 'respeit', 'vasc', 'botafog', 'sim', 'fal', 'rio', 'jan', 'lembr', 'saudaco', 'corinthi']",1,428,0,2,13
"['desnecesari', 'ofend', 'flameng', 'tud', 'bem', 'agor', 'envolv', 'outr', 'part', 'ai', 'ja', 'nao', 'apoi']",0,89,0,0,1
"['dinh', 'gent', 'peg', 'nao', 'ta', 'quebr']",0,61,0,0,0
"['later', 'direit', 'doi', 'zagu', 'atac', 'ja', 'resolv', 'grand', 'part', 'problem', 'cruz']",0,96,0,0,1
"['so', 'esper', 'recup', 'bom', 'futebol']",0,42,0,0,0
"['soberb', 'nao', 'acab', 'k']",0,39,13,0,0
"['relax', 'ver', 'daqu', 'rod', 'soberb']",0,39,0,0,0
"['gazel', 'detect']",1,41,0,0,1
"['bish', 'daqu', 'pouc', 'fal', 'leicest', 'ganh', 'champiom', 'ucu']",1,92,0,0,3
"['negr', 'pai', 'mae', 'deu', 'pra', 'jov']",1,57,0,0,0
"['voc', 'ta', 'zon', 'gal']",1,31,0,0,0
"['botafog', 'tud', 'dificil', 'acredit', 'clasificaca', 'av', 'glori', 'botafog']",0,85,0,0,3
"['ano', 'pra', 'vc', 'muit', 'frustraco', 'elimin', 'tud', 'particip', 'ont']",0,98,0,0,1
"['ah', 'vai', 'fu', 'voc']",1,22,0,0,0
"['fanat', 'nao', 'doenc', 'fisic', 'espirit', 'sim', 'doenc', 'ignoranc', 'odi']",0,96,0,0,1
"['voc', 'precis', 'pesquis', 'melhor', 'hist', 'campeonat']",0,63,0,0,0
"['nao', 'rebaix', 'poi', 'exist', 'dua', 'lig']",0,49,0,0,0
"['fich', 'suj', 'inelegi', 'nao', 'sab']",0,46,0,0,1
"['k', 'faz', 'rir']",0,36,23,0,0
"['palm', 'nao', 'mund']",0,27,0,0,0
"['invej', 'matah']",0,20,0,0,1
"['tim', 'gol', 'so', 'muiut', 'sort']",0,32,0,0,1
"['import', 'ganh', 'filh', 'acord', 'pra', 'vid']",0,49,0,0,0
"['ei', 'frameng', 'vai', 'ter', 'content', 'che', 'bost', 'piscina', 'ram', 'k', 'tac', 'nao', 'pro', 'nariz', 'k']",1,131,13,1,2
"['rubronec', 'pir', 'che', 'pum', 'porc']",1,59,0,0,1
"['mulamb', 'set', 'che', 'hepicanuncuk']",1,54,0,0,3
"['sent', 'che', 'peid', 'k']",1,58,24,1,0
"['brasil', 'tod', 'menos', 'torc', 'int', 'hoj', 'corinth', 'obrigaca', 'ganh']",0,81,0,0,2
"['nao', 'timet', 'band', 'jog', 'mei', 'bocatod', 'nenhum', 'qualificacaobarcaj']",0,90,0,0,3
"['atenca', 'nov', 'diret', 'quer', 'tim', 'competi']",0,59,0,0,0
"['traz', 'volt', 'deix', 'escolh', 'tecn']",0,51,0,0,0
"['vai', 'pres', 'agu']",0,27,0,0,0
"['doi', 'mund', 'libert']",0,36,0,0,1
"['futebol', 'argentin', 'pi', 'so', 'pancad', 'confusa']",0,68,0,0,0
"['bandid', 'continu', 'escond']",0,37,0,0,1
"['feliz', 'volt', 'bah', 'menos', 'pov', 'baian']",0,54,0,0,2
"['hor', 'vai', 'cheg']",0,21,0,0,0
"['sent', 'che', 'peid', 'porc', 'car', 'k']",1,55,0,1,0
"['flamerd', 'voc', 'estadi', 'enta', 'nao', 'pinic', 'propri', 'k']",1,80,20,0,2
"['dalh', 'dalh', 'porc', 'dalh', 'dalh', 'porc', 'chup', 'molamb', 'fic', 'so', 'cheir']",0,76,0,1,6
"['deu', 'diz', 'nao', 'nao', 'adiant', 'lut', 'contr']",0,46,0,0,0
"['nao', 'rouboua', 'menos', 'nest', 'gesta']",0,38,0,0,2
"['voc', 'doent']",1,18,0,0,0
"['mae', 'nao', 'reclam', 'joa']",1,31,0,0,1
"['ragn', 'nom', 'travest', 'escandinav']",1,43,0,0,1
"['acab', 'comprov', 'burr', 'imput']",1,47,0,0,1
"['entr', 'so', 'pra', 'ler', 'comentari', 'perit']",0,46,0,0,0
"['emocion', 'mort', 'poss']",0,37,0,0,0
"['fiz', 'peric', 'pec', 'carr']",0,36,0,0,1
"['ser', 'polic', 'fez', 'peric', 'carr', 'estranh', 'ne']",0,50,0,0,1
"['ser', 'sabot']",0,24,0,0,0
"['melhor', 'investig', 'oposica']",0,30,0,0,1
"['menos', 'queim', 'log', 'corp', 'ant', 'cheg', 'port', 'sei', 'poli', 'infern']",1,113,0,0,0
"['nord', 'acontec', 'tud']",0,31,0,0,0
['idiot'],0,8,0,1,0
"['err', 'gauch', 'marid']",1,33,0,0,1
"['investig', 'investig', 'vcefdpt']",1,40,0,0,1
"['ai', 'sent', 'bonec']",1,25,0,0,0
"['re', 'quib', 'k']",1,30,5,0,1
"['apost', 'aind', 'vai', 'ser', 'presid', 'cam']",0,49,0,0,0
"['roubalh', 'continu', 'sao', 'profiss']",0,50,0,0,0
"['banc', 'chei', 'problem', 'govern']",0,38,0,0,0
"['so', 'metad', 'voc', 'send', 'bem', 'otim']",0,45,0,0,0
"['paul', 'vai', 'to', 'mar', 'c', 'u']",1,26,0,1,0
"['alex', 'exponh', 'argument', 'abc']",0,34,0,0,1
"['porqu', 'vc', 'ach', 'precis', 'receb', 'protest', 'vid', 'dev', 'est', 'boa', 'porqu', 'maior', 'bost']",1,122,0,1,0
"['tom', 'dinh', 'pra', 'industr', 'sec']",0,39,0,0,0
"['milho', 'sergip', 'milho', 'pra', 'alago', 'govern', 'sergip', 'bndaum']",0,90,0,0,4
"['sec', 'amap', 'so', 'pod', 'ser', 'brinc']",0,39,0,0,1
['presid'],0,23,0,0,0
"['dinh', 'ira', 'faz', 'brot', 'agu', 'sol']",0,46,0,0,0
"['dinh', 'desvi']",0,30,0,0,0
"['recurs', 'vao', 'sair', 'ond']",0,34,0,0,0
"['vai', 'ser', 'pi', 'presid', 'hist']",0,43,0,0,0
"['nao', 'presid', 'golp']",0,34,0,0,0
"['aeci', 'unic', 'capaz', 'transform', 'pal']",0,48,0,0,1
"['final', 'sen', 'entend', 'parab']",0,40,0,0,0
"['fiq', 'choc', 'notic']",0,33,0,0,0
"['voc', 'mei', 'duz', 'pens', 'assim']",0,32,0,0,0
"['falt', 'choqu', 'ness', 'velh', 'hipocrit']",1,37,0,0,0
"['petralh', 'maldit']",1,26,0,0,1
"['pass', 'aqu', 'so', 'pra', 'deix', 'tem']",0,46,0,0,0
"['michell', 'tem', 'safada', 'tra']",1,32,0,1,2
['lazarentu'],0,15,0,0,1
"['ser', 'bom', 'empr', 'pov', 'nao']",0,51,0,0,0
"['reform', 'estrut', 'rbon', 'nao']",1,42,0,0,1
"['pod', 'prend', 'inoc']",0,25,0,0,0
"['tornozel', 'eletron']",0,29,0,0,1
"['hmis', 'bichn']",1,31,0,0,2
"['enta', 'loj', 'ant']",1,29,0,0,0
"['loj', 'mae', 'prostitut']",1,43,0,1,0
"['aind', 'aguent', 'iron', 'dess']",0,43,0,0,0
"['net', 'dev', 'ter', 'vergonh']",0,38,0,0,0
"['car', 'pau']",0,28,0,1,0
"['boc', 'mol', 'bols', 'cont', 'banc', 'abarot', 'dol', 'sahf']",0,69,0,0,3
"['boc', 'buxet']",1,16,0,0,1
"['cert', 'bun', 'mol']",1,27,0,0,1
"['piau', 'quer', 'assust', 'mund', 'figur', 'so', 'nasc', 'gent', 'fei', 'la']",1,79,0,1,1
"['boc', 'fal', 'cusp', 'cont', 'mau', 'halit', 'fet', 'noj']",1,76,0,1,1
"['tamb', 'nom', 'fei', 'dess', 'heraclit', 'boc', 'mol', 'vir', 'elogi', 'pra', 'ladra', 'k']",1,91,10,3,1
"['boc', 'mol', 'car', 'sac', 'murch']",1,40,0,0,0
"['vermelh', 'nojent', 'dev', 'lev', 'tir', 'car', 'band']",1,57,0,1,0
['vagabund'],1,11,0,1,0
"['sap', 'demoni', 'apropri']",1,36,0,1,0
"['relm', 'boc', 'mol', 'mesm', 'linh', 'nev']",1,52,0,0,1
"['corupca', 'cupim', 'coro', 'democrac', 'instituico']",0,67,0,0,3
"['canalh', 'outr', 'ser', 'fuzil', 'prac', 'publ']",1,78,0,1,1
"['boc', 'sap']",1,14,0,0,0
"['ser', 'rat', 'vai', 'ofend', 'fiz', 'comparaca', 'mont', 'bost', 'fal']",1,91,0,1,1
"['ta', 'nad', 'dinh', 'enta', 'cham', 'boc', 'mol', 'menos', 'import', 'rata', 'banh']",1,94,0,0,1
"['corupca', 'estamp', 'car', 'dess', 'individu']",0,52,0,0,1
"['boc', 'cloac']",1,16,0,0,0
"['parec', 'sap', 'boi']",1,30,0,0,0
"['desgrac', 'band', 'band', 'aind', 'vot', 'desgrac', 'dess', 'eta', 'pov', 'burr']",1,88,0,1,2
"['raposa', 'poli', 'profisa', 'ta', 'fim', 'carr', 'piau', 'ador', 'eh', 'boc', 'mol']",1,93,6,0,4
"['vai', 'pag', 'boq', 'cade', 'outr', 'pres', 'boc', 'buc', 'inch']",1,79,0,0,2
"['tant', 'deboch', 'tant', 'escarni', 'perd', 'sens', 'ridicul', 'humilhaca']",0,75,0,0,2
"['voc', 'ingenu', 'perfeit', 'idiot']",1,39,0,1,1
"['balof', 'vai', 'morr', 'boc']",1,35,0,0,0
"['devel', 'ment']",1,15,0,1,1
['morr'],1,8,0,0,0
"['melhor', 'c', 'u', 'diarre']",1,37,0,0,0
"['ja', 'hav', 'arranj', 'apel', 'aqu', 'cas', 'ocuquefal']",1,67,0,0,1
"['car', 'comec', 'fal', 'mud', 'canal']",0,50,0,0,0
"['absurd', 'indign', 'chacot']",0,47,0,0,0
"['mulh', 'deit', 'isoat', 'tod', 'fei', 'filh', 'lindas', 'nao', 'sei']",1,91,0,1,2
"['so', 'olh', 'pra', 'car', 'dess', 'sujeit', 'ja', 'vontad', 'vomit']",1,61,0,0,0
"['pi', 'ach', 'nao', 'so', 'boc', 'mol', 'fei', 'so', 'cerver']",1,76,0,1,1
"['melhor', 'tod', 'fei', 'presidi', 'vao', 'dar', 'outr', 'apel', 'pra', 'ruim', 'boket']",1,83,2,1,2
"['nao', 'dev', 'ser', 'soment', 'boc', 'mole', 'falec', 'sob']",1,65,0,0,1
"['alem', 'tud', 'deboch', 'cois', 'boc', 'gele']",1,53,0,0,1
"['voc', 'sab', 'qual', 'ato', 'enriquec', 'curricul', 'band', 'enta', 'explic']",0,83,0,0,0
['k'],0,9,6,0,0
"['prefir', 'ver', 'lul', 'mort']",1,26,0,0,0
"['estour', 'plac', 'quant']",0,33,0,0,0
"['cosm', 'santiag', 'larg', 'ser', 'mortadel', 'vai', 'procur', 'empreg']",1,63,0,0,0
"['peteb', 'sao', 'pi', 'asn', 'pux', 'caroc']",1,57,0,0,2
"['mesm', 'denunc', 'bura']",1,27,0,0,1
"['pi', 'quint', 'pod', 'cont', 'ded', 'mao', 'falt', 'k']",1,89,12,0,0
"['quer', 'mort']",1,20,0,0,0
"['onu', 'k', 'onu', 'bost', 'mesm', 'cois', 'ant']",1,52,0,1,0
"['vai', 'sent', 'peru', 'entr']",1,31,0,1,0
"['mor', 'vai', 'sent', 'peru', 'aeci', 'entrark']",1,46,4,1,2
"['carl', 'ant', 'serv', 'peteb', 'ridicul']",1,49,0,1,3
"['muit', 'denunc', 'pouc', 'aca']",0,31,0,0,1
"['muit', 'denunc', 'pouc', 'aca']",0,30,0,0,1
"['muit', 'denunc', 'muit', 'prov', 'pouc', 'cade']",0,48,0,0,0
"['joa', 'retard', 'prest', 'atenca', 'gangu', 'tom', 'brasil', 'assalt']",1,79,0,1,1
"['enta', 'vam', 'perdo', 'ladra', 'so', 'porqu', 'outr', 'turm', 'tamb', 'nao', 'melhor', 'prend', 'tod']",0,94,0,2,0
"['tod', 'sab', 'caus', 'pesquis', 'ont', 'pod', 'ser', 'presid']",0,91,0,0,0
"['tod', 'voc', 'duvid', 'dess', 'med', 'tao', 'rap', 'mpf']",0,55,0,0,1
"['calm', 'tud', 'questa', 'temp', 'lembr', 'cunh']",0,47,0,0,0
"['so', 'convica', 'nao', 'prend', 'ning']",0,41,0,0,1
"['tant', 'cox', 'quant', 'mortadel', 'sao', 'pamonh']",1,47,0,0,3
"['verdad', 'apes', 'ach', 'pesquis', 'sao', 'fur']",0,62,0,1,0
"['poli', 'sao', 'reflex', 'pov']",0,36,0,0,0
"['vai', 'faz', 'denunc', 'ped', 'juiz', 'peg', 'cas', 'blz']",0,59,0,0,1
"['tod', 'mortadel', 'vit', 'propr', 'ignoranc']",1,51,0,0,0
"['curitib', 'espert', 'voc', 'pens']",0,45,0,0,1
"['concord', 'carl', 'aqu', 'lav', 'cerebr', 'pra', 'asn']",1,62,0,0,0
"['prend', 'log', 'ant', 'fuj', 'pra', 'cub']",0,52,0,0,0
"['vou', 'festej', 'prisa', 'dess', 'vermebarbud', 'ano', 'nov']",1,62,0,0,1
"['vot', 'indic']",0,29,0,0,0
['k'],0,7,4,0,0
"['olh', 'ai', 'esquerdopat', 'cmed', 'alfaf', 'negativ']",1,57,0,0,3
"['pesquis', 'compr']",0,19,0,0,0
"['ser', 'bem', 'receb', 'juiz', 'sergi', 'mor']",0,49,0,0,0
"['prend', 'log', 'chef', 'mor', 'corupca']",0,39,0,0,1
"['nunc', 'nao', 'exist', 'material', 'so', 'convica']",0,46,0,0,2
"['beb', 'creolin', 'malucov', 'estud', 'poli']",1,42,0,0,2
"['verdad', 'ja', 'pass', 'hor']",0,38,0,0,0
"['algum', 'acefalos', 'cidada', 'torn', 'mit', 'cad', 'dia', 'perceb', 'nao', 'pass', 'rat', 'ladra', 'dig', 'contrari']",0,134,0,2,1
"['cas', 'caiu']",0,13,0,0,0
"['cad', 'prov']",0,16,0,0,0
"['ja', 'vir', 'novel', 'cheg', 'cans']",0,32,0,0,0
"['falt', 'puls']",0,13,0,0,0
"['mat', 'espetacul', 'gr']",0,32,0,0,1
"['denunci', 'hoj', 'nov', 'ok', 'pres']",0,46,0,0,0
"['nunc', 'jamal', 'ser']",0,21,0,0,0
"['fat', 'nao', 'ha', 'poli', 'honest', 'brasil']",0,51,0,0,0
"['ai', 'mat', 'so', 'titul', 'kd', 'rest']",0,47,0,0,1
"['qu', 'diz']",0,32,0,0,0
"['so', 'denunc', 'prend', 'bom', 'nad']",0,41,0,0,0
"['nao', 'entend', 'ta', 'falt', 'pra', 'ser', 'pres']",0,49,0,0,0
"['ser', 'pres']",0,24,0,0,0
"['cheg', 'hor', 'bod', 'velh', 'asquer']",1,45,0,0,0
"['denunc', 'denunc', 'denunc', 'cade']",0,47,0,0,0
"['indic', 'denunc', 'nao', 'prend']",0,38,0,0,0
"['triplex', 'caiu']",0,16,0,0,0
"['final', 'vai', 'ser', 'pres']",0,30,0,0,0
"['tucan', 'reil', 'delaco']",0,34,0,0,2
"['hom', 'honest', 'brasil']",0,51,0,0,0
"['desord', 'regress']",0,22,0,0,0
"['sr', 'juiz', 'pred', 'log', 'band']",0,38,0,0,1
"['notic', 'antig']",0,23,0,0,0
"['vai', 'ser', 'pres', 'ant', 'natal']",0,30,0,0,0
"['process', 'pouc', 'gent', 'can']",0,36,0,0,0
"['quesefodaesefdp', 'gost', 'defend', 'tbm']",1,49,0,0,2
"['enorm', 'bem', 'reche', 'pizz']",0,33,0,0,0
"['denunc', 'nao', 'ench', 'barrig', 'precis', 'faz', 'val']",0,49,0,0,0
"['indiciaco', 'seman', 'ja', 'pod', 'ped', 'music']",0,46,0,0,1
"['esta', 'tent', 'desvi', 'foc']",0,32,0,0,0
"['serr', 'milho', 'nad', 'tamb']",0,34,0,0,0
"['nao', 'vai', 'dar', 'nad']",0,21,0,0,0
"['g', 'canalh', 'comentariosenf', 'la']",1,37,0,1,1
"['entent', 'cois', 'nao', 'ha', 'denunc', 'prov']",0,47,0,0,1
"['mont', 'bost', 'min', 'nort', 'nord', 'trabalh', 'bom', 'nao', 'trabalh', 'viv', 'bols', 'famil', 'vai', 'vot', 'luladra']",1,150,0,1,1
"['cad', 'algem']",0,17,0,0,0
"['trem', 'goz', 'daniel', 'alcant', 'nao', 'gozaca', 'dig', 'daniel', 'deix', 'fal', 'bost', 'daniel']",1,108,0,1,3
"['gauch', 'boiol', 'k']",1,42,4,1,2
"['guy', 'gay', 'boiol', 'pai']",1,31,0,2,1
"['sab', 'for', 'privilegi', 'bost', 'burr']",1,49,0,2,0
"['vai', 'dar', 'pro', 'lula', 'vai', 'lev', 'viagr']",1,43,0,0,1
"['deix', 'car', 'paz']",0,22,0,0,0
['k'],0,8,6,0,0
"['cred', 'glob', 'instig', 'violenc']",0,43,0,0,0
"['filhodaphut', 'brasil']",1,27,0,0,1
"['prov', 'ira', 'cade']",0,34,0,0,0
"['ai', 'louc', 'ta', 'nervos']",1,24,0,0,1
"['luil', 'encant', 'burr', 'peg']",1,49,0,1,0
"['eduard', 'com', 'alfalf', 'rs']",1,31,0,0,2
"['porqu', 'voc', 'coloc', 'rotul', 'pesso']",0,45,0,0,1
"['encant', 'burr', 'peg', 'doi']",1,40,0,1,0
"['k', 'voc', 'sao', 'um', 'comed']",0,28,3,0,1
"['mpf', 'trabalh', 'inter', 'tucan', 'pmdb']",0,51,0,0,3
"['nao', 'pod', 'ser', 'seri', 'acab', 'ler']",0,40,0,0,0
"['investig', 'deu', 'aul', 'portug']",0,50,0,0,0
"['porqu', 'pod', 'ano', 'talv']",0,45,0,0,0
"['brinc', 'vc', 'acredit', 'real', 'nist']",0,44,0,0,0
"['cad', 'denunc']",0,30,0,0,0
"['boisons', 'voc', 'err', 'uso', 'virgul']",1,48,0,0,1
"['burr', 'asn', 'top']",1,20,0,1,1
"['mulh', 'gross', 'estup', 'ignor']",1,37,0,1,0
"['favor', 'nao', 'abr', 'port', 'jegu', 'asn', 'burr', 'nao', 'sai']",1,78,0,1,2
"['alem', 'burr', 'analfabet']",1,28,0,1,0
['jument'],1,22,11,0,1
"['prim', 'vai', 'aprend', 'escrev', 'ignor']",1,44,0,0,0
"['vai', 'la', 'lamb', 'bol']",1,29,0,0,0
"['tip', 'idiot', 'abest', 'voc']",1,37,0,1,1
"['vai', 'lav', 'panel', 'vac']",1,27,0,1,0
"['vc', 'idiota']",1,19,0,1,1
"['idiota', 'sabida']",0,28,0,1,2
"['nunc', 'dit', 'misera', 'idiot']",1,38,0,1,0
"['romul', 'com', 'bost']",1,19,0,1,1
"['lizzi', 'com', 'bost']",1,19,0,1,0
['alien'],1,11,0,0,0
['alien'],1,12,0,0,0
"['ach', 'ta', 'falt', 'prov']",0,29,0,0,0
"['juizec', 'mor', 'canalh']",1,36,0,1,1
"['ser', 'baianoputz', 'pov']",1,38,0,0,1
"['k', 'mai', 'ladra', 'merec', 'mort']",1,40,0,2,0
"['brun', 'cri', 'cerebr', 'pens']",1,31,0,0,0
"['sivil', 'vai', 'estud', 'ignor']",1,34,0,0,1
"['silvi', 'grand', 'asn', 'asn']",1,36,0,0,1
"['cal', 'boc', 'jument']",1,24,0,0,0
['seri'],0,15,0,0,0
"['pobr', 'burr', 'nequ', 'apo', 'direit']",1,35,0,1,1
"['pec', 'respeit', 'favor', 'fal']",0,36,0,0,0
"['enta', 'pec', 'pouc', 'respeit', 'fal']",0,44,0,0,0
"['ohhh', 'doe', 'burr', 'encant', 'ladra']",1,46,0,3,0
"['gabriel', 'voc', 'dev', 'ser', 'grand', 'cov', 'voc', 'peid', 'voc', 'cag', 'tod']",1,101,0,1,0
"['asn', 'aind', 'nom', 'ta', 'sacan']",1,46,0,1,0
"['k', 'idiot']",1,26,13,1,0
"['psicopat', 'doid']",1,22,0,1,0
"['sao', 'paulin', 'gost', 'mam', 'caj']",1,40,0,1,1
"['nao', 'futebol', 'paraguai']",0,37,0,0,1
"['tom', 'cert', 'coleg']",0,32,0,0,0
"['fim', 'vam', 'fic', 'ja', 'esta', 'ai']",0,43,0,0,0
"['fl', 'r', 'd', 'aflaf', 'z', 'sexcremeng']",1,36,0,0,3
"['vc', 'dev', 'ser', 'retard']",1,26,0,1,0
"['car', 'bom', 'jog']",0,25,0,0,0
"['enf', 'rab', 'mae']",1,27,0,0,1
"['tud', 'vej', 'pagin', 'flumin', 'sao', 'mulamb', 'nad', 'pra', 'faz', 'porqu', 'vez', 'fic', 'fal', 'bost', 'pagin', 'outr', 'tim', 'vai', 'faz', 'cois', 'produ']",1,177,0,1,2
"['ach', 'voc', 'pagin', 'err']",0,40,0,0,0
"['unic', 'argument', 'bost', 'tent', 'ter', 'freguesi', 'fal', 'fregues', 'k', 'const', 'rebaix', 'deix', 'torc', 'vasq', 'debiloid', 'k']",1,188,25,3,4
"['andr', 'noi', 'ver', 'diminu', 'fum', 'ta', 'dificil']",1,47,0,0,2
"['coloc', 'vc', 'otari', 'su', 'ama']",1,29,0,1,1
"['moral', 'idiot', 'quas', 'volt', 'k']",0,46,7,1,0
"['srn', 'r', 'b', 'u', 'd', 'nega']",1,32,0,0,2
"['pass', 'mulh', 'deix', 'g', 'z', 'd']",1,52,0,0,0
"['jkbost', 'clubena', 'dinh', 'pra', 'contrat', 'pra', 'compr', 'camis', 'estadiokv', 'eternopi', 'brasil', 'segund', 'volt']",1,143,18,0,4
"['p', 'i', 'r', 'n', 'h']",1,15,0,0,0
"['fund', 'poc']",0,21,0,0,0
"['trein', 'curr', 'voc', 'viu', 'ct', 'pront', 'doent']",1,47,0,0,1
"['vir', 'bagunc']",0,16,0,0,1
"['comum', 'tim', 'pequen']",0,33,0,0,0
"['invej', 'bost', 'dess', 'vai', 'volt', 'pro', 'lug', 'segund']",1,67,0,1,1
"['falt', 'dinh', 'club', 'fal']",0,45,0,0,0
"['jog', 'flaf', 'z', 's', 'estadion', 'g', 'l', 'b']",1,55,0,0,2
"['ate', 'pen', 'tim', 'so', 'pass', 'vergonh']",0,42,0,0,0
"['sempr', 'varze', 'tim', 'pequen', 'assim']",0,46,0,0,1
"['cal', 'boc', 'idiot']",1,21,0,1,0
"['ai', 'mat']",0,19,0,0,0
"['gost', 'mudanc', 'nov', 'estrateg']",0,39,0,0,1
"['outr', 'asn', 'nao', 'sab', 'nad', 'artur']",1,41,0,0,0
"['mit', 'sab', 'tud', 'futebol']",0,33,0,0,0
"['aind', 'precis', 'centroav', 'later', 'esquerd']",0,50,0,0,1
"['vol', 'centroav', 'later', 'esquerd']",0,41,0,0,1
"['divulg', 'sim', 'proc', 'ai']",0,38,0,0,0
"['tim', 'tod', 'gost', 'ced', 'caud']",1,48,0,0,0
"['vc', 'analfabet']",1,19,0,0,0
"['ser', 'agor', 'ganh', 'cop', 'brasil']",0,38,0,0,0
"['diferenc', 'faz']",0,20,0,0,0
"['sao', 'paul', 'apress', 'com', 'c', 'u']",1,39,0,1,0
"['anderson', 'zanin', 'fam', 'cornec', 'cornocarec']",1,48,0,1,3
"['nao', 'pra', 'compar', 'fat']",0,30,0,0,0
"['verdad', 'trist', 'verdad']",0,34,0,0,0
"['fim', 'tud', 'dar', 'cert', 'rum', 'glor']",0,39,0,0,0
"['entup', 'gol', 'red', 'cocox', 'rebaix', 'coritibib', 'coritibichascocout', 'porc']",1,97,0,0,5
"['jog', 'tim', 'pequen']",0,25,0,0,0
"['com', 'trakin']",1,21,0,0,1
"['walt', 'dev', 'lut', 'sum', 'pod', 'dar', 'bem']",1,44,0,0,0
"['gorda', 'aind', 'fic', 'rind', 'conseg', 'fic', 'pe']",1,52,0,0,1
['burr'],1,7,0,1,0
"['dirig', 'fal', 'algum', 'ment']",0,34,0,0,0
"['vadi', 'walt']",1,19,0,0,0
"['ja', 'ta', 'chat', 'hist', 'walt', 'td', 'ano']",0,51,0,0,0
"['nao', 'import', 'sao', 'mesm', 'jog']",0,37,0,0,0
"['sorris', 'sonat', 'nunc', 'dev', 'ter', 'vist', 'jog', 'futebol', 'marcel', 'daniel', 'alv', 'jog', 'ano', 'tim', 'pont', 'europ', 'ja', 'ganh', 'ds', 'titul', 'ja', 'var', 'vez', 'seleca', 'mund', 'vem', 'bost', 'fal', 'q', 'sao', 'ruim']",1,238,0,1,2
"['reserv', 'dess', 'capaz', 'vir', 'reserv']",0,47,0,0,0
"['ond', 'viu']",0,18,0,0,0
"['vi', 'otim', 'reforc']",0,28,0,0,1
"['vi', 'ser', 'bom', 'reforc']",0,31,0,0,1
"['excel', 'jog', 'ser', 'titul', 'lad', 'jo']",0,47,0,0,0
"['bem', 'vind', 'fac', 'bom', 'trabalh']",0,41,0,0,0
"['boa', 'gosteik']",0,28,0,0,1
"['karen', 'vai', 'lav', 'louc', 'q', 'ta', 'suj']",1,35,0,0,0
"['traz', 'ai', 'pra', 'beb', 'gost', 'parmerd', 'nelesk']",1,76,9,0,2
"['chor', 'continu', 'send', 'livr']",0,32,0,0,0
"['bem', 'vind', 'mai', 'melhor', 'club', 'planet']",0,46,0,0,0
"['inta', 'vc', 'nao', 'ganh', 'nd', 'pk', 'ruim', 'msm']",0,43,0,0,4
"['ta', 'car', 'peid', 'farof', 'k']",1,45,7,0,1
"['devolv', 'nick', 'maric', 'desocup']",1,36,0,1,0
['engan'],0,16,0,0,0
"['voc', 'desinform']",0,24,0,0,0
"['sincer', 'corr', 'atr']",0,30,0,0,0
"['fal', 'car', 'nao', 'sai', 'pagin', 'verd']",0,42,0,0,0
"['chor', 'livr']",0,17,0,0,0
"['aprend', 'escrev', 'caval']",1,28,0,0,0
"['vc', 'bi', 'b', 'mund', 'tanb', 'k']",1,37,3,0,1
"['vc', 'chacot', 'bi', 'b', 'mund', 'k']",0,38,3,0,0
"['mund', 'bi', 'b', 'lesm', 'verd', 'k']",1,48,5,0,0
"['anselm', 'bib', 'invej', 'criat']",1,48,0,0,2
"['min', 'car', 'caval']",1,31,0,0,0
"['ricard', 'car', 'caval', 'potranc']",1,47,0,0,0
"['empresari', 'dess', 'rapaz', 'simples', 'magic']",0,48,0,0,1
['feliz'],0,12,0,0,0
"['vend', 'cas']",0,15,0,0,0
"['otim', 'notic', 'mass', 'atletic']",0,43,0,0,1
"['dev', 'ter', 'contrat']",0,28,0,0,0
"['empresari', 'bom']",0,28,0,0,1
"['lib', 'rap', 'ant', 'turc', 'desist']",0,44,0,0,0
"['ei', 'sort', 'bat', 'port']",0,31,0,0,0
"['algu', 'disponi', 'pra', 'lev', 'aeroport']",0,46,0,0,0
"['jog', 'milh', 'sent', 'sabug', 'ne', 'mar']",1,47,0,0,1
"['quant', 'temp', 'voc', 'nao', 'disput', 'libert']",0,51,0,0,0
"['cheir', 'coc', 'aqu']",1,21,0,0,0
"['nom', 'ja', 'diss', 'tud', 'mar']",1,41,0,0,0
"['pq', 'precis', 'trabalh']",0,29,0,0,0
"['guilherm', 'idiot']",1,22,0,1,1
"['lurd', 'burr']",1,16,0,1,1
"['q', 'u', 'a', 'n', 'd', 'o', 'f', 'o', 'i', 'i', 's', 's', 'o']",0,17,0,0,0
"['alo', 'vai', 'bot', 'ovo', 'fracast']",1,38,0,0,1
['mierd'],1,9,0,0,1
"['algu', 'fal', 'helicopter']",0,29,0,0,0
"['fal', 'tud']",0,12,0,0,0
"['tim', 'bost', 'cai', 'gigant', 'nunc', 'k']",1,35,4,1,0
