text,hate_speech
"Lindo cabide, todo em branco com coração de apliques em pérolas da noivinha Elisangela. https://t.co/X71LBb7bYO",0
"@prylliimaa Não baby, você é burro de dizer que uma mulher só serve para limpar a casa e cuidar do filho.",1
"Alguns Phofas passam por nós e Livana grita ""Oi Beau Phonas em Alamada""",1
#PQMulher q é burra em discordar do feminismo. A Manicure Feminina da Liberdade termina com https://t.co/WCrmRX3YOo,1
@minycalegari eu já mandei com a mãe dela do lado,0
"segundo esse ""jênio"" doutrinado por professor militante ateísta esquerdista, o Cristianismo é a religião que mais o _ https://t.co/AnTkEpVvuz",0
O TUITER AINDA RESPIRA https://t.co/c3iyZGYkRh,0
"Devo ser feia, porque minha gordura ...",1
"O problema nunca é a piada e sim se você é ou não esquerdista. Se for, pode zombar da PM que tá tudo lindo. Na hora _ https://t.co/ICdlGCEHob",0
a maior diferença entre os criminosos e as outras pessoas é que os criminosos são estúpidos o suficiente para serem pegos,1
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,1
'Isso ai e a materia ou so o titulo Kd o resto',0
'Esse ano pra vcs foram muitas frustracoes eliminados de tudo que participaram e mais a de ontem ',0
'Idiotao E quem e o sabidao',0
Para de falar alemão caralho,0
criando uma geração de homens feministos @otmar03 @InesBolsonaro @ajulysantos https://t.co/zVpzvIQLuF,0
"""Como sua mãe Uma dobra indestrutível kkkkkkkkkkkk""",1
Eu me pergunto se os fufas comparam seu cheiro ao de seu parceiro,1
"""Permaneceu na mansão dedo em Punta Del Este""",1
'Parabens Dra Carmen  ao menos a Sra foi la diferente de outros que nem sabe que aquilo existe  sabem que sao marginais mas nao podemos nos igualar com eles     ',0
'SENTE O CHEIRINHO PEIDO DE PORCO NAS SUAS CARAS KKKKK',1
"""Não é que eu seja racista, mas é negro.""",1
"""Diversão""",1
Q Viaduto do Romantismo. Ele come a bundinha dela https://t.co/bBhrnSMJ6E,1
'PEC  DA  VIDAAAA    VIDA LIVRE  DE  MAMATA   ESQUERDALHAAAAAA  kkkkkkkkkk',1
'Muitas denuncias muitas provas e pouca cadeia ',0
'Nao e verdade O governo tem milhoes de funcionarios publicos sobrando e nao corta Todo mundo sabe disso Estao cortando na nossa carne e nao na carne dos vermes Ja chega fora Temer ',0
Hj a @Srta_Iozzi não perguntou se a Lava Jato acabou depois do impeachment,0
"@thayshit kajskajsj a florzinha é menos sapatão então sou eu, volto só em abril mas se quiser me sequestrar antes disso eu agradeceria",1
'Vai fazer a denuncia e pede para um juiz pegar o caso blz',0
"“Ela é a autoridade suprema do judiciário, não a Ministra da Saúde.",1
o racismo está nos olhos de quem vê,1
"""A mulher deve ser lentamente decifrada, como o enigma que é: encanto a encanto."" #MulherDeVerdade",1
Obrigado ao primeiro ministro da Austrália por falar a verdade sobre nossa educada conversa que a mídia de NOTÍCIAS FALSAS distorceu. Ótimo!,0
"Gente, Dyke é o que me assusta https://t.co/hYXY938g3G",1
'Carlinha Antinha ten dienste van de Ridicula petebas',1
Nada contra negros mas PREFERO o palmito branco leitoso pra ficar na boca rsrs,1
#diadasmina #meuamigosecreto @ LiveAD São Paulo https://t.co/uzPz81xV2T,0
"@mafiasumers bati muita punheta pra esse vídeo, muito bom, recomendo",0
`` Ciúme de um pedaço de merda que vai voltar para casa na segunda-feira '',1
O que você faz pelas islâmicas que não podem nem falar? https://t.co/B1Y4XicjLc,0
eu to muito sapatao scrr,1
Acabei de pagar 20 reais no carregador porque esqueci o meu. comece o dia sentindo-se a mulher mais burra do Brasil,1
'Vá para o tanque Sra. Sonia',1
Uma das coisas ruins do capitalismo foi ter dado a oportunidade de vc estar viva até hoje e desfrutar de uma rede c _ https://t.co/EvgwOSuANt,0
Participei do consultório de família na #NovoTempo com o tema. Criação de criança em sexo neutro. Foi muito bacana. https://t.co/jFBY6lshGn,0
"Conversarei com os Xerifes e Chefes de Polícia às 9:00 AM (13:00 [BR]) hoje e discutirei sobre a terrível, perigosa _ https://t.co/AeSh1mq1mk",0
"RT @felipefepacivil: O bom de viajar só com a mochila, é pq é só uma mochila",0
"RT @PastorMalafaia: Os medíocres q ñ tem argumentos estão livres para xingar e caluniar.Continuem aqui, é sinal q tenho algum prestígio kkk _",0
"RT @girlslkgirls: sapatão raitella, tem como? tem https://t.co/cPHYOylEYz",1
'eu e o time',1
RT @JOAQUINVOLTOU: SOBRE ESSE TAL DE GOZA NA MINHA BOCA https://t.co/I1VTf6qXQq,0
"RT @Silvio_MKT: Gays franceses estão migrando para a direita; e a razão disso é bem simples, o avanço do islamismo na Europa. https://t.co/ _",0
'Senado pagara R  mil por reforma no gabinete de Romero Juca PMDBRR',0
"@luizsergiovo: Ser pós-moderno não é @homemdeverality, então @fodemal!",1
"""Essa vela incompetente ainda está solta.""",1
RT @blogkatia: Por que tanto empenho pela famigerada reforma da Previdência? Por causa da DRU de 30%,0
E ele continuou os 8 anos que deu ao cara. Isso é o que eles chamam de otário! https://t.co/4kFCMXJCSJ,1
"RT @maathbz: Saibam separar as coisas! Amanhã é o dia das mulheres!
O dia de quem se veste como mulher é 1º de Abril kkkkk",1
RT @ly_carr: Toda vez que vejo homem comentando que toda feminista é sapatão tenho vontade de gritar no ouvido dele QUEM DERA,1
"Escudo acabou há 15 anos mas, p/ garantir uma boa regulação do sist bancário, o Banco Portugal optou por manter os quase 2 mil funcionários",0
"Quando acabarem de ler o novo livro do Cavaco, recomendo este! https://t.co/0ygA97b47V",0
hehe não pode http://t.co/tEh7NoNrTs,0
Conviva com Branco e outras novas pessoas bem divertidas pertinho de você quando entrar no Badoo! https://t.co/RiSfxqQnpX,0
"A travesti Dandara, de 42 anos, foi espancada, torturada e morta por cinco homens em 15 de fevereiro, no bairro... https://t.co/ngogXbtumi",1
"""Melhor do que todos os feios, mas na prisão eles dão a ele outro apelido de Bad von Bokket.""",1
"@homemdeverdade não tem namorado, tem uma mulher temporária.",1
"coitado né gente, ninguém liga pra ele
os americanos de classe média alta precisam de atenção!!!!!!",0
'Isaque nao se faca de tonto Chore menos sua Lionete',0
Quem é o animal? #Lixo https://t.co/r7qXnBKmjd,0
LuanDUG uma piada estúpida de mulher inteira!,1
"RT @jpintocoelho60: Participação do #PNR nas autárquicas vai crescendo. Com programa nacional e diferenças locais, pode dizer-se: todos dif _",0
"@_jujuba_lima SOu nada, faço o básico hahaha",0
'Boca de cloaca',1
"""Ritxar Bacete afirma que não há mudança porque os homens não estão interessados em igualdade"" https://t.co/Ot6O8rAJlx via @elpais_brasil",1
"RTRhRaysa: [8h06 07/03/2017] Nilo: Haverá cschaçadaaa
[8h06 07/03/2017] Niley: Multi-Dykes",1
"E o @Justiceiro_Sujo do @g1 foi @Desesquerdizada ao vivo pelo @arielmarlin.
Chega desse discurso pra dar uma vida _ https://t.co/DWlUKGe26m",0
TRAZEI COM UMA FEMINISTA  #JoaquinResponde https://t.co/6GMqUg6ru5,0
RT @New_Delia: Países ricos não aceitam refugiados. Eles estão absolutamente certos. https://t.co/TbLOkymjZx,1
'Mais uma vez o mundo não vive em uma lesma verde kkkkk',1
"Aliás, o universo da publicidade é repleto de bundões !!!!",0
"Eu ganho menos do que o sr, q ganha 33 mil por mês. Favor transferir minha parte do seu salário até sexta. Grato. https://t.co/1y35PYsVbQ",0
"Advogados ABANDONAM a tal moça que acusou Feliciano de abuso...Agora a tal moça,ataca outros deputado, procurador... https://t.co/O9WcUD3wU4",0
"@lenabahirah Puts,o @CARPINEJAR não é gay... Legal a gente ver que as aparências enganam e não fazem a MENOR diferença. #namoradalinda",0
'AdiANALdo A última dobra permanece forte',1
"@levantepopular 
Vá se fuder!
Venezuelanos fugindo para o Brasil e vocês chupando o saco desse merda?",0
@sapo o que é que andaste a fumar?!,0
"Rendimento médio mensal dos brasileiros: 
Homens brancos – R$ 2.509
Mulheres brancas – entre R$ 1.500 e R$ 2.000... https://t.co/WteLnV1I7U",1
"Deus sempre nos renova !
Bom dia ... —_ ouvindo Preto no Branco - Os Sonhos de Deus",0
' O Flamengo vai assumir a ponta a Demora e voltar a jogar no Maracana',0
olá seus sapatos,1
'Provavelmente esta planejando a rota de fuga para o pais vizinho',0
'Comunista fazendo ato por democracia Democracia vermelha',0
É inacreditável como é fácil até agora,1
bigsbywo Boban Mine Heathrow Video 01 Outra sensação: https://t.co/qTA5mX1to7,1
"mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR",1
"@santosluccc você não conhece os refugiados, não sabe a índole de cada um deles, não sabe nem se quer se há um terrorista lá",1
"“Bolsonaro não vencerá as eleições”, afirma Aécio Neves (zueira edition)
AH TÁ...
ps: assistam até o FINAL https://t.co/P2Wlv6sr96",0
@JuhSavignon para de parar. #Contalogotudoquetenhosanguejornalista,0
'RETURN MY NICK MARICA EASY',1
"Homem nasce homem
Mulher nascida mulher",1
"FILMES PORNÔS, MASTURBAÇÃO E PUTEIRO.
OBRIGADO PELO PERGUNTA @sophiaabrahao https://t.co/GwF1E0EJ3U",0
"RT @sccp: Há 8 anos, @Ronaldo Fenômeno marcava o seu primeiro gol com o manto alvinegro. https://t.co/wuMY8ZJXA2",0
riquinha feia e gorda —_ Yha ando aqui a rebolar para a vida  https://t.co/VFxQ9xq4JK,1
Este Zivkovic é uma pequena maravilha,0
"Ah, porque o nacionalismo deste gajo é económico e é tão económico quanto o do PCP. Com a diferença de o PCP não querer Angola de volta.",0
'Teve uma hora para responder e nao achou nada Claro  nao existe ditadura eficiente',0
"RT @PolitzOficial: Report: A direita da Alemanha acredita que chegou a hora do país se libertar das ""culpas históricas"".
TWP: https://t.co _",0
Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,1
'time merda nunca cai gigante kkkk',1
"Laura Muller, você apresenta essa loira gostosa de branco atrás de você?",1
'Essa velha deve ter grana la O pedecana ganhou casa la de um empresario do RGS',1
'kkkkkkkkkkkk tulio nao ele conta ate de golzinho no asfalto',0
"Pois é... a maior e mais evidente farsa dos últimos anos, só não vê quem não quer. https://t.co/oPBN6BJcWT",0
@otmar03 @Djouka_PB tambem tm um video de bruno com a namorada de maos dadas... mas nao é da natureza dele tratar bem mulher kkkkk,1
"RT @daijikishigami: Mas se ele não tiver uma boa aparência, não vai mentir porque não merece. Eles estão muito tristes, pensando que este homem está nu. https://t.co _",1
'Boca de cloaca',1
Alguém consegue ver #ThisIsUs sem chorar litros?,0
"Eu sou de boa, meu amigo q é um grosso
#AsFortesEntenderão",0
O homem que é homem não come; bebê,1
"feministas deveriam passar 18 horas por dia lavando louça, sem descanso!",1
'uma mulher que destruiu a Petrobras destruiu a economia e enriqueceu as nossas custas',0
RT @Filipe_3000: Não sou contra relacionamentos homossexuais mas isso é negativo. https://t.co/1AZyTAQOzt,1
"""Você tá gorda demais, tá feia""
""Eu te amo, mas você precisa se arrumar mais""",1
"Sócrates processa o Estado português. Mas, para provar a sua inocência, irá doar a indemnização recebida para abater na dívida pública.",0
"Estes 2 golos e as respetivas jogadas são mais uma prova de que o Benfica está a ser claramente levado ao colo na Taça da Liga
#VERGONHA",0
"""Deus é justo, mas a calça da Carol... MAMÃEEEE!""",0
"B DNI ASSIM, ELA FALOU: SE SUA NOMNOPSIA PROIBE A OFERTA OU VAI SPENSIONAR EM VOCÊ. A honestidade é sempre a lareira _ https://t.co/dcaofcwXCK",1
"Feliz dia do ""eu só acho engraçado que...""",0
"Toda mulher deve ser respeitada independente de ser ou não feminista
Só as feministas que dizem lutar pelas mulheres não entendem isso",0
"É assim que se faz.....E vamos fazer a mesma ação no Brasil... Comecem compartilhando, deixando sua insatisfação... https://t.co/y97XRU3EEr",0
"Sobreviver no Haiti, missão: @homemdeverdade MESMO!",0
'Vai taxar dinheiro de doacoes Coitados dos mendigos',0
"RT @SenhorSatanas: Oi garota, você acha que um delineador branco deixaria você mais bonita do que esse gato? https://t.co/zgIdTfHPPO",1
"Alexandre Moraes não deveria sequer ter sido Ministro, agora ocupará uma cadeira no STF? Gsus",0
'rosana a sua revolta e devido a falta de mortadela ',0
"DICA DE FANTASIA BARATA PARA DESFRUTAR DO CARNAVAL:
1. CRONOGRAMA PARA ENTRAR EM BLOCO
2. NÃO APARECE
3. DIGA QUE VOCÊ ESTÁ NA FANTASIA DO ""PAI FEMINISTA""",1
"RT @gugachacra: O @JOAQUINVOLTOU não apenas me convidou para o camarote dele, como enviou uma passagem executiva da VASP NY-SP, com transfe _",0
@mrsquintas antes toalhas do que bichos mortos.,0
"RT @rpsantos1970: #Muçulmanos em #Portugal - Lisboa, Martim Moniz
#Muslims in Portugal - Lisbon, Martim Moniz https://t.co/2aqySE2LHn",0
'essa modinha de rivalidade os  sao excelentes jogadores pronto',0
"Se os países muçulmanos não acolhem os refugiados muçulmanos (mesma língua e religião), por que o ocidente que é... https://t.co/1LQa2Nmaqr",0
"@_carmeloneto 
Os ""cumpanhero"" quebraram todas as regras.",0
A culpa é das estrelas vermelhas https://t.co/5R8Thlv1b8,0
"Você não precisa escrever um texto para o Dia da Mulher, e quando ligar para a central de atendimento, chame a empregada de estúpida e diga: ""Eu deveria ter sido uma mulher"" :)",1
"@fukiingbieber CPS JBE RPRDOB
Maldito dique
Tartaruga branca educada
Doença oval macroscópica de rato paraplégico rondoniense",1
mas é claro q esquento... *____* http://t.co/yb1NuzEkOQ,0
Agora pareço aqueles gajos que se viram para as fufas e dizem que ela são fufas pq nunca experimentaram pila (????????) Lol,1
A mulher é física nuclear cara... oq ela tá fazendo na cozinha? #masterchefBR,0
"Também em #Machico, na Ilha da #Madeira, o #PNR está presente nas autárquicas pela primeira vez. Força _ https://t.co/ExI4LnWXqZ",0
Se o Jonas fosse médico o Mário Soares tornava-se imortal,0
"Desta vez, só há prostituta e névoa online",1
"E pra melhorar o ano, o blog da feminazi fascista @lolaescreva está caindo. Viva! https://t.co/eexRDVWKqm",0
"Você e Sardinha parecem a minha fumaça --_ Estamos namorando, está na cara https://t.co/3lIZLG1vEa",1
@AnaPaulaVolei @jdoriajr o Bolsonaro coloca milhares de pessoas em Aeroporto,0
"uma chuva de tweets me xingando tiveram origem do site diario do nordeste, da globo. http://t.co/vEkpqYjj",0
@zurcju follow on tt é fácil apresentar amigos ngm sapatão want kkkkkk,1
Mas ainda tinha aquelas gostosas que eu tive na Playboy outro dia quando elas saíram,1
"Os pretos são criminosos
As gajas com decote são sluts
Os bissexuais são indecisos
Os refugiados não merecem uma oportunidade de vida",1
"não são nem sete da manhã ainda e tá minha mãe tentando descobrir se eu ""desisti de ser sapatao""",1
'E O PIAUI QUERENDO ASSUSTAR O MUNDO COM ESTA FIGURA OU SO NASCE GENTE FEIA LA',1
"GRANDE MUSSUM UM DOS POUCOS IUTUBERS QUE PRESTAM, SOU SEU FÃ, E SOBRE O PEDIDO: MANDE A PESSOA A MERDA E DIGA #PAZ _ https://t.co/pJE2TOxS9v",0
"Mãe desiste eu sou gorda e feia e ñ há volta a dar e se não gostas lembra-te q foste tu q fizeste mal o trabalho, aceita q dói menos",1
'Pena que ainda existam vermelhos espalhados no pais quer dizer no mundo',0
'Mais umo povinho idota',0
Sete pessoas baleadas e mortas ontem em Chicago. O que está acontecendo lá? Totalmente fora de controle. Chicago pr _ https://t.co/A8LYAJAatr,0
"Obrigado Porto!
Hoje seguimos para Aveiro.
Teatro Gretua, 22h00.
#OverdoseDeTourette
#OnTheRoad
#RacharLenhaPreta https://t.co/mTul25WiaV",0
"me chamou pra jantar fora
logo eu
temer",0
"RT @girlslkgirls: raitella sapatão, talvez? tem https://t.co/cPHYOylEYz",1
"@mibiel Porque chamar ""idiota"" não é ""xingar"". O prémio iliteracia está entregue",0
"""Funcionários mataram Habib porque ele era negro e pobre""
A equipe de Hahahahahaha Habib parece ser rica",1
'Ambas Baquetas e Bolania são São Pamunas',1
"@gabrisinhas @LeoLimaDuarte Racismo reverso em mimimi branco. Deus é uma palavra, mas não existe deus",1
'flaM E R D AflaF E Z E SEXCREMengo',1
Só podia ser mulher pra reparar roupa https://t.co/rrFyFds3RH,1
A aberração é um adulto que impõe às crianças a relação flácida da ideologia de gênero: nada é o que parece. # sem gênero,1
"Aaaaaa Turma de 9 homens e eu, a professora fala sobre cabo sapatão (conector fêmea) e todos olham para mim",1
"Vai chover! 
A Foice divulgou manifestação pró-Trump!
#March4Trump https://t.co/L4gnwyHMSq",0
Então quer dizer que PM mata e juiz reage? Que mídia porca... https://t.co/T3rMagzuZA,0
"Já me sinto feia e gorda, aí as pessoas chegam e falam pra mim ""Você é tão linda, mas você está gorda"".
Dê-me uma chance FDP
# Ascanamia",1
RTNoutraCoisa: Namoradas que não querem sexo hoje em vez de uma desculpa para uma dor de cabeça usam uma jaqueta Ederson. Nada está vindo.,1
"RT @joabee_: Isso é mt mais relevante do q dar desconto PARA mulheres. Ao invés disso, eles promovem o trabalho intelectual delas. Parabéns _",0
"Ele não gosta de ""bater papo"" no MSN. Responda porque outros falam. Você nem mesmo tem tempo para frescor.",1
