data,Hate.speech
'ESSE  CANALHA  E  OUTROS  TINHA  QUE  SER  FUZILADO  EM  PRACA  PUBLICA     ',1
'Boca de sapo',1
'Sera que o rato vai se ofender se eu fizer uma comparacao com este monte de bosta falante',1
'ta nadando em dinheiro entao chamar de boca mole e o que menos importa e um ratao do banhado',1
'A corrupcao esta estampada na cara desse individuo',0
'Boca de cloaca',1
'Parece mesmo com um sapo boi',1
'desgracado bandido mais bandido ainda e quem vota numa desgraca dessa  eta povo burro ',1
'Raposao politico de profissao  ta no fim da carreira e o Piaui o adora  Eh boca mole eheheh',1
'Vai pagar muito boq na cadeia para outros presos com essa boca de buc inchada',1
'E tanto deboche tanto escarnio perderam o senso de ridiculo de humilhacao',0
'VOCE E INGENUO OU UM PERFEITO IDIOTA ',1
'esse balofo vai morrer pela boca ',1
'Debil mental ',1
'Morra ',1
'MELHOR SERIA C U DEPOIS DE DIARREIA',1
'Eu ja havia arranjado um apelido para ele aqui em casa ocuquefala',1
'Quando esse cara comeca a falar eu mudo de canal',0
'que absurdo estou indignado com essa chacota ',0
'E tem mulher que se deita com issoate o Todo Feio tem uma filha lindaso nao sei se e dele',1
'So de olhar pra cara desse sujeito ja da vontade de vomitar',1
'Pior que acho que nao so a boca que e mole Mais feio que este so o Cervero',1
'Melhor que Todo Feio mas no presidio vao dar outro apelido pra ele Ruim de Bokket',1
'Nao deve ser somente a boca que e moleo falecido nem  sobe mais',1
'ALEM DE TUDO E DEBOCHADO ESSA COISA  BOCA DE GELEIA',1
'Voce sabe quais os atos enriquecem o curriculo de um bandido Entao esta explicado',0
'kkkkkk ',0
'Prefiro ver o Lula morto',1
'Estourou o placar quanto e isso',0
'Cosmo Santiago Larga de ser mortadela e vai procurar emprego ',1
'Esses petebas sao piores que asnos puxadores de carroca',1
'E a mesma denuncia burrao',1
'O pior e que e a quinta ele nem pode contar nos dedos da mao que lhe falta kkkkkkkkkkkk',1
'Queremos ele morto',1
'ONU  KKKKKKKK ONU e bosta e a mesma coisa seu anta',1
'Ele vai  sentir o peru entrar',1
'o moro vai sentir o peru do aecio entrarkkkk',1
'Carlinha Antinha a servico dos petebas Ridicula',1
'E muita denuncia e pouca acao',0
'Muita denuncia e pouca acao ',0
'Muitas denuncias muitas provas e pouca cadeia ',0
'Joao retardado presta atencao na gangue que esta tomando o Brasil de assalto ',1
'Entao vamos perdoar o Ladrao so porque a outra turma tambem e nao seria melhor prender todos',0
'Todos sabemos e que por causa da pesquisa de ontem no qual ele poderia ser presidente em ',0
'Todos ou voce duvidava dessa medida tao rapida do MPF',0
'calma tudo e questao de tempo lembra do Cunha',0
'So com conviccao nao se prende ninguem ',0
'Tanto coxinhas quanto mortadelas SAO PAMONHAS',1
'E verdade mas apesar de acha que essas pesquisas sao furadas',0
'os politicos sao o reflexo do povo',0
'Vai fazer a denuncia e pede para um juiz pegar o caso blz',0
'Todo mortadela e vitima de sua propria ignorancia',1
'Curitiba esta mais esperta que voces pensam',0
'Concordo com o Carlos Isso aqui e lavagem cerebral pra asnos',1
'E TEM QUE PRENDER LOGO ANTES QUE ELE FUJA PRA CUBA',0
'Vou festejar a prisao desse vermebarbudo mais que o Ano Novo',1
'Eu voto em quem ele indicar',0
'Kkkkk',0
'Olha ai um esquerdopata cmedor de alfafa me negativou  ',1
'Pesquisa comprada',0
'E SERA MUITO BEM RECEBIDO PELO JUIZ SERGIO MORO',0
'Prendam logo o chefe mor da corrupcao',0
'Nunca Nao existe materialidade So conviccao ',0
'Bebeu creolina malucoVa estudar politica',1
'Na verdade  mesmo ja passou da hora ',0
'PARA ALGUNS ACEFALOSESTE CIDADAO SE TORNOU UM MITO  MAS A CADA DIA PERCEBEMOS QUE NAO PASSA DE UM RATO LADRAO  ME DIGAM O CONTRARIO ',0
'A casa caiu',0
'Cade as provas',0
'JA VIROU NOVELA CHEGA CANSAMOS',0
'Falta pulso',0
'Que materia espetacular em Grs',0
'Denunciado hoje de novo ok mas preso quando ',0
'NUNCA  JAMAIS SERA ',0
'O fato e que Nao ha um politico honesto no Brasil',0
'Isso ai e a materia ou so o titulo Kd o resto',0
'E O QUE ISSO QUER DIZER MESMO ',0
'So denuncia mais prender que e bom nada',0
'Nao entendi o que ta faltando pra ele ser preso',0
'Quando ele sera preso ',0
'ESTA CHEGANDO SUA HORA BODE VELHO ASQUEROSO',1
'Denuncia  denuncia  denuncia  cadeia quando  ',0
'Indiciam e denunciam mas nao prendem',0
'o triplex caiu',0
'Finalmente ele vai ser preso',0
'E os tucanos  reis das delacoes ',0
'Quem que era mesmo o Homem mais honesto do Brasil',0
'Desordem e Regresso ',0
'Srs JUIZES PREDEM LOGO ESTE BANDIDO ',0
'Essa noticia e antiga',0
'Vai ser preso antes do Natal',0
'muito processo pouca gente em cana',0
'QueseFODAesseFDP e quem gosta e defende ele tbm',1
'Uma enorme e bem recheada pizza',0
'Denuncias nao enche barriga precisa fazer valer',0
' indiciacoes em  semana ja pode pedir musica',0
'estao tentando desviar o foco ',0
'O Serra com  milhoes nada tambem',0
'Nao vai dar em nada',0
'G CANALHAS E OS COMENTARIOSENFIA LA',1
'Ententam uma coisa nao ha denuncia sem provas',0
'e um monte de bosta mesmo no minimo e do norte ou nordeste que trabalhar que e bom nao trabalha vive do bolsa familia por isso vai votar no luladrao',1
'Cade as algemas',0
'Tremendo Gozador esse Daniel Alcantara  Mas se nao for gozacao lhe digo Daniel Deixa de Falar Bosta Daniel',1
'tu isso tu aquilo o gauchada boiola kkkk',1
'Guy Gay boiola e tu e teu pai',1
'Sabe o que e foro privilegiado seu bosta  Burro',1
'Vai dar de  pro lulao vai Mas leva viagra',1
'Deixem o cara em paz',0
'kkkkkk',0
'Credo a Globo esta instigando a violencia',0
'O filhodaPhuta do Brasil ',1
'Quando provar irao para a cadeia',0
'ai louca ta nervosinha',1
'Luis e mais um que o encantador de burros pegou',1
'Eduardo comedor de alfalfa rs',1
'Isso porque voce coloca rotulos nas pessoas',0
'O encantador de burros pegou mais dois',1
'kkk voces sao uns comedias',0
'MPF a trabalho dos interesses tucanos e pmdbistas',0
'Nao pode ser serio o que acabei de ler',0
'tem que investigar quem te deu aula de portugues',0
'Porque ele esteve no poder por  anos talvez',0
'Brincadeira e vc acreditar realmente nisto',0
'Qual deles cade as denuncias',0
'Boisonso voce esta errando no uso das virgulas',1
'BURRO ASNO TOPEIRA',1
'Mulher grossa estupida e ignorante ',1
'Por favor nao abram as porteiras para que os Jegues Asnos e Burros nao saiam',1
'Alem de burro e analfabeto',1
'Hahahahahaha jumento',1
'PRIMEIRO VAI APRENDER A ESCREVER IGNORANTE',1
'Vai la lamber as bolas dele',1
'Que tipo de idiota abestado e voce ',1
'Vai lavar panela sua vaca',1
'E vc e um idiotao',1
'Idiotao E quem e o sabidao',0
'Isso NUNCA foi dito miseravel idiota',1
'Romulo come bosta',1
'Lizzie come bosta',1
'ALIENADA ',1
'ALIENADOS ',1
'Acho que ta faltando provas',0
'Esse juizeco do Moro e  um canalha',1
'Tinha que ser baianoputz que povinho',1
'KKKKK MAIOR LADRAO QUE MERECE A MORTE ',1
'Bruno cria um cerebro e pensa',1
'Sivil  Vai estudar seu ignorante',1
'Silvio que grande asneira seu asno',1
'Cala essa boca jumento',1
'E serio isso ',0
'Pobre BURRO neque apoia a direita',1
'Peco mais respeito por favor Falei',0
'Entao peco um pouco mais de respeito Falei',0
'ohhh doe um dos burros encantado pelo ladrao',1
'  GABRIEL  VOCE  DEVE  SER  UM  GRANDE  COVARDE    SE  VOCE  PEIDAR  VOCE  SE  CAGA  TODO          ',1
'Esse asno ainda tem meu nome ta de sacanagem',1
'kkkkkkkkkkkkk Que idiota',1
'psicopata seu doido ',1
'Sao paulinos gostam de mamar no cajado',1
'Mas ele nao e  do futebol paraguaio',0
'Tomara que esteja certo colega',0
'No fim vamos ficar com os que ja estao ai',0
'flaM E R D AflaF E Z E SEXCREMengo',1
'Vc  deve ser retardado  ',1
'o cara e bom joga muito',0
'Enfia no rab o da sua mae',1
'nossa tudo o que eu vejo na pagina do fluminense sao mulambos sem nada pra fazer porque em vez de ficar falando bosta nas paginas de outros times vai fazer uma coisa produtiva',1
'Eu acho que voce esta na pagina errada',0
'O unico argumento que esse bosta tenta ter e de freguesiaai eu falo que freguesia kkkkkkkkkk os constantes rebaixamentos deixaram esses torcedores do vasquinho debiloides kkkkkkkkkkkkkkk',1
'Andre noiado ver se diminue o fumo Ta dificil',1
'coloco vc otario ou su amae',1
'Que moral idiota quase nem voltaram Kkkkkkkk',0
'SRN Sou a R A B U D A do Negao',1
'Eu passei na tua mulher e deixei minha g o z a d a',1
'Jkkkkkkkkkbosta de clubenao tem dinheiro pra contratar pra comprar camisa mas tem Estadiokkkkkkkkkvice eternopiada do Brasil Segunda eu volto',1
'P I R A N H A',1
'Fundo do poco mesmo',0
'treina num curral Voce viu o CT pronto doente',1
'Virou bagunca ',0
'Isso e comum com times pequenos',0
'Inveja de uma bosta dessa que vai voltar pro lugar dele segundona',1
'isso e falta de dinheiro em um clube falido',0
'Mais um jogo e o flaF E Z E S sem estadione g l o b o',1
'Da ate pena esse time so passa vergonha ',0
'Sempre uma varzea Time pequeno e assim mesmo',0
'Cala boca o idiota ',1
'esse ai e matador',0
'Gostei das mudancas Novas estrategias',0
'outro asno que nao sabe nada esse artur',1
'Esse MITO sabe tudo de futebol ',0
'ainda precisa de centroavante e lateral esquerdo',0
'Volante centroavante e lateral esquerdo',0
'Foi divulgado sim procura ai que tem',0
'Esse time em que todos gostam de ceder a cauda',1
'e vc e analfabeta',1
'Sera que agora ganha copa do Brasil ',0
'Que diferenca faz ',0
'mas no sao paulo o apressado come C u',1
'Anderson Zanin o famoso Corneca    CornoCareca',1
'Nao da nem pra comparar fato',0
'Verdade e triste mais e verdade ',0
'no fim tudo dara certo  Rumo a gloria',0
'Entupiu de gols as redes do Cocoxa o mais rebaixado CoritiBIBAS CoritiBICHASCocouto   Porqueira',1
'JOGADOR DE TIME PEQUENO',0
'Comedor de Trakinas',1
'Walter devia lutar SUMO PODERIA SE DAR BEM',1
'O gordao ainda fica rindo consegue nem ficar de pe',1
'burro',1
'o dirigente falou alguma mentira',0
'vadio esse walter',1
'Ja ta chato essa historia do Walter td ano e isso',0
'Nao importa sao os mesmos jogadores',0
'Esse sorriso sonata nunca deve ter visto e nem jogado futebol Marcelo e Daniel Alves jogam a anos em times de ponta da europa ja ganharam ds os titulo ja estiveram varias vezes na selecao do mundo e vem esse bosta falar q eles sao ruins',1
'quem e o reserva desse capaz de vir o reserva',0
'onde tu viu isso',0
'se vier e um otimo reforco',0
'Se vier  sera  um bom reforco',0
'excelente jogador  sera titular ao lado do Jo',0
'seja bem vindo que faca um bom trabalho',0
'BOA GOSTEIKKKKKKKKKKKKKKKK',0
'Karen vai lavar a louca q ta suja',1
'nossa traz mais uma ai pra nos beber gostei da  do Parmerda neleskkkkkkkkk',1
'E  CHORO  CONTINUA SENDO LIVRE',0
'Bem vinda ao maior e melhor clube do planeta',0
'Intao se vc nao ganhar nd e pk e ruim msm',0
'Ta com cara de quem peida na farofa kkkkkkk',1
'DEVOLVE MEU NICK MARICA DESOCUPADO',1
'Esta enganado ',0
'voce esta desinformado',0
'Ele foi sincero Corram atras',0
'Falou o cara que nao sai da pagina verde',0
'o choro e livre',0
'aprende a escrever cavalo ',1
'vc e bi da b sem mundial tanbem kkk',1
'vc e chacota bi da b sem mundial kkk',0
'mais um sem mundial bi da b lesma verde  kkkkk',1
'Nossa Anselma bibona invejosa sem criatividade',1
'Essa mina tem cara de cavalo ',1
'Ricardo tem cara de cavalo mas e uma potranca',1
'O empresario desse rapaz e simplesmente magico',0
'Seja feliz',0
'Venda casada ',0
'Que otima noticia para a massa atleticana',0
'nem deveria ter contratado',0
'Esse tem um empresario bom',0
'Libera rapido antes que os turcos desistam',0
'Eis que a sorte bate a porta ',0
'Tem alguem disponivel pra levar no aeroporto',0
'Jogando o milho e sentando no sabugo ne maria',1
'A quanto tempo voces nao disputa uma libertadores',0
'Cheiro de coco aqui',1
'seu nome ja disse tudo e um maria mesmo',1
'Pq eles precisam trabalhar ',0
'GUILHERME SEU IDIOTA',1
'Lurdinha burra',1
'quando foi isso',0
'alo sua vai botar ovos suas fracast ',1
'MIERDAS',1
'Alguem falou em helicoptero',0
'falou tudo',0
'time bosta cai gigante nunca kkkk',1
'bi sexual ne e o unico bi que vo tem mane',1
'Com essas contratacoes as frangas vao tomar no oi',1
'Quem esse time',0
'time de me r da',1
'Vendido foi a sua mae aquela vaca',1
'Vai chupar uma banana bixo histerico',1
'Pior cego e o burro',0
'E muita idiotice pra um cara so kkkkkkkkkkkkkk',1
'Adinaldo Bibinha',1
'Ja nao basta um Senador cagar para uma decisao do STF agora um advogado batendo de frente com um Juiz kkkkk Brasil um pais de inversao de valores',1
'JOao Ostral um idiota assumido Que beleza ',1
'ahh  esqueci vagabundo nao trabalha',1
'Se o seu dinheiro for fruto de corrupcao vc devera ser preso sim ',0
'SUA BATATA JA ESQUENTOU SEU BEBADO E LADRAO DO POVOCADEIA NELES DRSERGIO MORO ',1
'DEFECA PELOS DEDOS',1
'e com o a nus faz outra coisa',1
'E os vermes do psdb Aaaa isso nao vem ao caso  ',1
'adoooooooooooro cala boca fela da p',1
'ADVOGADO DE BANDIDO E BANDIDO IGUAL E TEM QUE SER EXTERMINADO',1
'IDIOTA APARELHADO',1
'ACHO QUE O AECIO NAO TELEFONOU PARA O JUIZECO HOJE TA DANDO PITI DE SAUDADES KKKKK',1
'Idiota',1
'IDIOTA APARELHADO',1
'A mamis ja foi ne Mas eu chamo sua mulher  de mamis Sabe nada inocente',1
'AdiANALdo  A prega no final continua firme e forte ',1
'Igual a da sua mamis Uma prega indestrutivel  kkkkkkkkkkk',1
'Ruy vc acreditava no Japa da Federal tb ne Jumento',1
'Entrou no seu fedidinho Junior  Esse ui e proprio da sua gayzisse',1
'Doeu o buraco do coxa',1
'Doeu o buraco do peta',1
'O dia do seu macho vai chegar Aguarde compre lenco pro choro Esterco humano',1
'Alexandre esta maluco so pode comeu titica quando crianca',1
'Olha se fosse assim ja tinham prendido e esquartejado o luladrao e kd ',1
'E isso  ai Rafael aqui esta  cheio de analfabeto querendo dar pitaco',1
'Junior no nome e marmota nas atitudes Ooooooo sujeitando tapado',1
'vai se tratar doente',1
'idiota',1
'Eternos alienados e analfabetos PeTralhas',1
'andre tu e uma besta  ',1
'Uma so e pouco Besta ao quadrado ',1
'Acordem Trouxinhas A casa esta caindo',0
'E muito bom ver mortadelas desesperadasnervosas nos comentarios alheioskkkkkkk',1
'A bixaria coxa ta no desespero ',0
'a bixaria da mortadela ta no desespero',0
'La vem mais um afeminado Peta invadir comentario alheio Uiiiiiiii nojentaaaa',1
'quando sua me devolver o troco de R  pelo servico oral que ela me fez',1
'Quando ele abusar sua mae  Retardado',1
'Aluisio tu es um verdadeiro idiota',1
'Adinaldo kkkkkkkkkkkk De novo defe cando mortadela',1
'Nao Junior Soares Defequei uns juniorizinhos soares aqui',1
'Paulo extirpado vai seu C U',1
'Todos com o nordeste sempre os bandidos estao todos no sudeste',1
'Nao joga nada  ainda esnoba o Brasil  Espanhol  de merd',1
'ceis tao tudo e dano buesta cai esse ano',0
'Esse BOFE do Joao Paulo alem de ser LINDO deve ter um PAUlo MARAVILHOSO Noizinhas do MENGAO amamos SRNSomos Rabudas Negao  dcm DIAMETRO CRFCheirinho R Fedida',1
'NOIZINHAS do MENGAO temos um URUBU que se chama NKU para os jogos neste ano contra os BOFES dos outros times devemos levar NKU ou deixar NKU Por favor o que devemos fazer SRNSomos Rabudas Negao  dcm DIAMETRO CRFCheirinho R Fedida',1
'O Foguinho tem a Conmebosta kkkkk',1
'CONCA TA BIXADO MANEKKKKKKKK',1
'Mais umo povinho idota',0
'Menor fica minha piroka quanto mais da metade ja ta dentro docusso da sua mae',1
'Enquanto issoO Palmerda bi rebaixado continua sem mundial Kkkkkkkkkkkkkkkkkkkkkkkkkkkkk',1
'Cabra frouxo',0
'Arregao',0
'Chola mais florzinhas',1
'Faltou uma opcao Ele virou homem',0
'Vai procurar uma pra mamar Freddie Mercury E o melhor que saber fazer rubroneca',1
'Velho babao para de falar asneiras na nossa pagina',1
'Sonha boneca',1
'Aa que isso  as tricoletes estao descontroladas',1
'ja temos umseu abestado',1
'RUBRONECAS',1
'Vai retocar a maquiagem tricolete O frufru nao come ninguem ele e comido ',1
'teu c',1
'IDOLO DO FUDINENSE E SERIE B TEVE QUE ENTRAR NA JUSTICAO PRA NAO CAIR',1
'As rosquinhas das tricoletes estao ardendo por causa do Conca Pode   ',1
'Dorzinha de cotovelo e coisa de florzinha einMimimimi ',1
'As Florzinhas ficaram chateadas KKKKKKKKKKKKKKKKKKKKKKKK',1
'Mulambos subornadores paguem a Serie B',1
'Mulambos  nao passam da primeira fase da liberta  Quem viver vera  Vao ficar so no cheirin De novo Frameigo o clube mais cheiroso do Brasil  Kkkkk',1
'Meigos eles sao mas cheiroso nao Fedem a Urubu',1
'Eu quero ver o Abel brucututreinando esse time de bonequinhasnao vai da certo ',1
'so digo outra coisa  fdss',1
'Seu idiota Flamengo nao vai pagar o salario do Conca integramente e ele  vai receber  so quando comecar a jogar fala besteiras nao',1
'ELE VAI JOGAR DE GRACA KKKKK SEU RETARDADODAQUI A SEIS MESES ELE VAI FICAR MAIS RICOE VCS SEM TITULOS SEM VITORIA E O CHEIRINHO DE JOELHO PODRE AUMENTARA CUSTO BENEFICIO ZEROENTENDEU SID NOIAKKKKKKKKTA COM DIARREIA MENTALKKKKK',1
'Paulo cid mata baratas quando ele assinar o contrato depois de um mes ja recebe o salario integral ou vc acha que ele vem da china para o fra e vai ficar  meses sem receber Nao acredite em tudo que sua diretoria fala inocente',0
'minha diretoria e transparente e nao mente igual a  de voces nao tudo q o flamengo fala e concreto e fato tem credibilidade',0
'so queria dizer que   po de arroz e maquiagem    sem mais  ha e antes que eu me esqueca paguem as series b  ',0
'Se a empresa concorrente da sua te oferecesse um super contrato de trabalho voce trocaria de empresa Quanta gente hipocrita nessa torcida do fluminense aff',0
