text,hate_speech
então eu tento fazer minha parte pra não ser um homem branco babaca que não olha só pro meu umbigo,0
"Link para o homem gordo: ""AND AE FAT, BORA LUNCH ??"" ""BORA, VAMOS PARAR DO ALMOÇO AQUI""",1
"Mas como #espiritosantocaos ?? A iluminação pública das ruas não resolveu a situação??? Soltar pombinhas tb não?? E agora, @psoloficial ??",0
"RT @DrHouse_FLA: E a última só pra não passar em branco, em Libertadores time bom de pênalti faz diferença, Flamengo está aquém.",0
RTjoaomhenrique: Zhao Braga deixa claro que o envelope foi trocado e que finalmente adora negros e patas.,1
'Paulo cid mata baratas quando ele assinar o contrato depois de um mes ja recebe o salario integral ou vc acha que ele vem da china para o fra e vai ficar  meses sem receber Nao acredite em tudo que sua diretoria fala inocente',0
SAbem o que eu descobri??? Uma pessoa Acróstica! Adivinhem quem é??? hahahah,0
"Ela comentou com ""Ata"", já sei que ela é muito feminista ...
Ah, lave seu amor ruim !!!!",1
"só machistas que o ano todo chamam a mulher de ""feminazi"" ""puta"" ""burra"" hoje pagando uma p feminista para ganhar qualquer rt que nojo !!!!",1
'os presidios lotados e milhoes querendo entrar neles isso e um paradoxo ',0
Ficar definindo significado em tatuagem é coisa de mulheres e tcholas,1
"RT @ClaudeLuca_: Assistam o Hangout! 
@escolasempartid @DeniseSPLima1 
@BelCarvalho5 @Dna_Fabby @marisascruz @marisa_lobo @allanldsantos ht _",0
Nao tenho mta paciência http://t.co/wcshisiBQj,0
"RT @vitormramalho: Semana da moda em Milão.
Uma imagem vale mais que mil palavras e é uma mostra da UE dos dias de hoje. https://t.co/Cf3pv _",0
"RT @BeatrizMarks: @folha Viva o Islã! Religião que bate nas mulheres, apedreja, decapta, manda se cobrir dos pés à cabeça e q as feminista _",0
"RT @toiaos: @InesBolsonaro por tras do twitter só tem maconheiro, eles fazem de tudo pra tirar os reaças do site",0
'Mano na boa como eu sabia A Ronaldete nao tem argumentos',0
RT @joaomhenrique: João Braga esclarece que houve uma troca de envelopes e que afinal adora pretos e paneleiros.,1
"Primeiramente Bolsonaro
Segundamente Presidente!",0
@UOLNoticias por isso que esse país ta na merda mesmo https://t.co/ptDAs3UMFO,0
"@FCMorango dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)",0
"RT @ vascof87: @ carol_moura13 @ RitaBranco02 oops, esses fufas tratam uns aos outros",1
@ Rachel Shirazad Ele só será preso se brincar com a gordura ...,1
"@ rainhadohate146 Bem, mas você é estúpido ou o quê? Você não entendeu o que eu disse? Você é uma mulher! Seu dia mas eu não sou uma mulher",1
'O gordao ainda fica rindo consegue nem ficar de pe',1
"""Pocat, fica cmg"" ""não"" ""Vai, não quer, você é todo feio feio gordo eu te castigo"" (?????????????????)",1
"Na primeira aula de técnica de uso aprendi que mulher é burra, ou seja, não entendi",1
"Incorporar um Tweet
 1) # SerMulherÉ onde você quiser.
 2) Ser feminista significa estar onde a agenda da esquerda dita !!!",1
Meu pau me representa,0
"""Deseja feliz dia das mulheres mas resto do ano fica classificando ""essa é feia"" ""essa é gorda"" ""essa é gostosa""
TA E DAI?????",1
"@d_aleajactaest olha, afinal foi o Islão ""o pai"". Já tens argumento na mesma mas tens de substituir Hitler por ISIS https://t.co/U3Y9xSzAux",0
"Tem um homem que pensa que mulher é máquina de refrigerante, você apóia e vira vadia",1
Você é um homem negro para tirar o chapéu,1
"'Eles são doces, mas não cheiram a abutres'",1
"com que os ""refugiados"" entrassem, automaticamente ele já não estaria cumprindo o seu maior dever que é proteger o país",1
"""Coisas macias sempre cheiram a mortadela podre e não tomam banho.""",1
"Comentei um perfil irônico. Em resposta, fui chamado de: feio, estúpido, não amado, feminino, glamoroso, enganador, bu _ https://t.co/mw8FS5dOP6",1
"RThoemxnizer: biainthehouzze n fala com fufas, adeus",1
Sapatão é tudo em anexo é ?????,1
Claramente Karen Jesuíno nunca namorou na vida https://t.co/7lURFd5iDp,0
"Tudo preto e branco é tão show, sem contar q pintar é muito ruim... Desgosto muito",0
'Essa Maria Benta provou do peba na pimenta de seu Malaquias ',1
"@MayaraRiib nossa, eu tb. acabou o ep e eu ainda tava chorando.",0
@ricardo4769 @RuiHCruz Apenas demos início a um movimento,0
'UN KKKKKKKK UN é estúpido e a mesma coisa que você tapir',1
"@morgannavalente vc tem prova que eu já matei alguém?
Ta me chamando de assassino?",0
'nao e ofensa e curiosidade mesmo  sabe tipo estudo dos animais ',0
"Bora Benfica.
ACORDA CARALHO!",0
'Ta fazendo a cama para e para o Moluscovai que',1
"E eu respondia ao meu primo como se fosse meu aniversário? ""Feliz Dia da Mulher Clarinha"" ""Brigada Tudo em Dobro"" (????) kk Cuidado c Burro",1
'Pernicioso',1
@tathiane_viSccp essa mulher é muito estúpida ou está se metendo? porque,1
"Estou cansado de procurar trabalho, mas ainda estou envolvido, mas trabalho em um bar",1
E vc ae ainda tentando pegar a sua amiga https://t.co/YF0U7uHUuV,0
eu respeito homossexuais so n concordo nem quero q meu filho veja eles se beijando em público,1
HAndreSilva @ t4keshy Não há ilusão aqui.,1
'Idiotao E quem e o sabidao',0
"@vanzkafka aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..",0
RT @CusquicesFufas: Fufas trocam almas por pão fofo!,1
Sapatao é tudo apegada é?????,1
'Mulher grossa estupida e ignorante ',1
"Olha ae a oportunidade q vc queria: ganhar o respeito do ""tico"". Imperdível! https://t.co/AkKrQsEo72",0
"Gordo, feio e feio https://t.co/A6cJRIE3WQ",1
Ouvindo musicas lésbicas,1
"Aí eles reclamam da “solidão da negra”, sendo chatos então quero ver quem está namorando essa preocupação https://t.co/dYZMUifyvL",1
Essa hora sexta feira @homemdeverdade não vai pra baladinha de vagabundo....Essa hora já demos duas! Agora é só relax...,1
MULHER GOSTA DE HOMEM PORCO QUE FEDE ARROTA E TEM TERRA DEIBAIXO DAS UNHA #JOAQUINRESPONDE https://t.co/diQ51clUMa,1
jr q ñ వ సహనం p నాటకాలు d fufas,1
meu quarto só tem sapatos,1
"@Mih_ArmstrongL @otmar03 defeitos do movimento feminista -> apoioar o aborto, drogas, escola sem partido, marcha das vadias, agenda esquerda",0
"RT O Joaquinvoltau: O pára-choque vem para estilizar as meninas: Olá, você estilizou seus laboratórios para tudo.",1
Espero que não seja o dia em que os 'refugiados' comecem também aqui sua sharia. https://t.co/UHswA3hGQN,1
RT @otmar03: Sem nexo é gente que queimou sutiã no passado atualmente não ter coragem de queimar um burca porque a esquerda não permite!!! _,0
"@ CAIO_BLIND rezando para que sejam lindos ... quando há um problema quando torres, boates e embaixadas explodem",1
"@AleMagnnusb racista-machista sem argumentos, é o que mais tem",0
'ah vai se fu de voce',1
"A minha avó morreu há mais de 10 anos e consegue ser mais mexida e emocionante que esta final da Taça da Liga
#TacaCTT",0
'O medo está bem na Trouxinha',1
"Se há algo que odeio que começa com 'PRE' e termina com 'PARA', então esse é um viés válido",1
'Dinheiro a gente pega com quem tem Nao com quem ta quebrado',0
'Bruno não é Kou e ele vai levá-la para o túmulo',1
"@msantoro1978 assim como todo refugiado sírio é um terrorista infiltrado, todo venezuelano é um chavista.
Assim será sob o temerismo.",1
"RT @implicante_org: Enquanto Doria viaja em busca de investimentos, Suplicy quer visitar o Uruguai para isso | https://t.co/NWuURwK2Hs http _",0
"Discurso de Pedro Godinho | 10 de Junho
https://t.co/uNUg2iwZh1
#RenovarPortugal #PNR #Portugal",0
E vc aí mulher não sabe nem chutar uma bola direito https://t.co/APQBR6I61Q,1
As feministas deveriam passar 18 horas lavando pratos sem descanso!,1
O Eduardo Lourenço é um daqueles pensadores que parece ter descoberto tarde o unicórnio de conciliar Deus com... https://t.co/plc4Y6mQB0,0
'Ja fez programa hoje ',1
"Deves achar q o mundo gira a tua volta, tem mais de 7bilhoes no planeta Terra... Nem tudo oq falo é para ti",0
'Vai dar de  pro lulao vai Mas leva viagra',1
"O vídeo era um sapato para tocar siririka
https://t.co/b824kaMh0A",1
"Esqueci de registrar Sariva P para ganhar um desconto, sou a mulher mais morena do Brasil",1
"RT @ vulgo_digtta:, feia, linda, gorda, gostosa. Sangue saiu dos meus olhos !!",1
"Mas ele é de esquerda, então pode fazer racismo. https://t.co/KRpb3bjVDY",0
"RT @AltRightBR: Manifestações pró Trump acontecem nos EUA e mídia ignora, veja fotos e vídeos https://t.co/pB0zn7ltUO https://t.co/5MiXsgkd _",0
"RT @Walgreg: ESTÚPIDO, FALTA DE CARÁTER E CINISMO NOS MANIPULADORES ESQUERDOS NÃO TÊM LIMITES ... https://t.co/K6FL91oS3m",1
"Pior de tudo, uma mulher defende o filho de uma cadela que supostamente é abusivo e lhe dá proteção facial.
Mega para VC T.A.",1
Dia da mulher e estou eu feita escrava a lavar a casa. Parece que sou burra.,1
"@ jufabiana25 É bem conhecido, mas por que é o dia de outra mulher?",1
'Ta com cara de quem peida na farofa kkkkkkk',1
"* Em uma conversa normal sobre um amigo meu *
Mae: ""Mas por que só você com fusíveis e bis?""
: //",1
"@shitsokey me seguiu e um dos ""Port Fuffs"" ontem e eu pensei que era uma piada, mas não leve essa merda a sério",1
'O SANTOS TODO LANCA DOIS  GAROTOS PORQUE O FLAMENGO NAO FAZ O MESMO',0
"O q essa mulher tem d bonita, ela tem d puta, burra e mentirosa. N sabe ela q ta passando na mão dos amigos",1
"Sinto muito, mas quando vejo uma mulher falando palavrões sobre feminismo, acho que ela é muito estúpida ou não sabe o que é feminismo.",1
Palavra do dia que um homem que é homem não diz: fragrância.,1
"“Orfeu XXI, Música pela vida e dignidade”. 'Não há, afinal, fronteira ou muro que possa conter a música do mundo. https://t.co/N0nM87WuDH",0
'Vagabundo',1
"Está a chegar a hora dos europeus acordarem!
https://t.co/d5yMsyMUyW",0
"na alegria enquanto eles cantavam run the world e eu babava claramente em Heather Morris porque eu não sabia que era um sapato, eu caí",1
Consegui cortar seu dedo com uma serra. Eu seria a mulher mais bonita do mundo?,1
"@RedeGlobo só reparei nas tetona da Ana Paula mesmo, a merda que vcs escrevem eu ja nem me surpreendo mais",1
Aqui no Brasil tem tantos refugiados da guerra na Síria e não temos qualquer registro de ataque.,0
bicho me senti muito burra só ouvindo essa mulher falar #MasterChefBR,0
"@amandtra pessoas e garotas que dão um biscoito, acho que você é a mulher mais estúpida do mundo mais",1
"Nada gordo e feio, smp lindo bebê -_ https://t.co/j1DnxATjkZ",1
"Não comece o seu dia com os mesmos problemas dos dias anteriores, hoje é o primeiro dia dos restantes dias da sua v _ https://t.co/0xpvp6GNW3",0
"Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das m _ https://t.co/KwOFFQXWaj",0
'o teucuquente porem continua dando adoidado',1
"""Eu não sou ateu, sou ateu""
Grande merda Wire, não acredite em Jesus de Nazaré por mim nem pelas pessoas #PAZ",1
"DAS COISAS HUMANAS, OS HUMANOS ESCOLHEM O GOSTO NATURAL DA FEIRA #JoaquinResponde https://t.co/pJjn2Gvmwa",1
"RT @badstfemale: cl; Êxodo 2ne1
• _ tentou brigar desde o início por ser considerado fora do padrão, chamado de gordo e feio por muitos rev _",1
quando alguém te chamar de gordo não ligue você é maior que tudo isso,1
'MULAMBOS cheirava HEPICANUNCUKKKKKKKKK',1
Acho que vou pegar carona com a @agdabritto e mimir,0
"algumas mulheres se aproximaram de mim e planejaram ""são os manequins""",1
RT @olhosvioleta_: Hoje é o dia dos seres mais perfeitos do planeta: as mulheres,1
"COISA DE ENRUSTIDO, HOMEM QUE É HOMEM APRECIA O GOSTO NATURAL DA RATA #JoaquinResponde https://t.co/pJjn2Gvmwa",1
"- Moça eu quero aquele tênis.
- Aquele é pra homem
- Mas vc acha que o tênis vai reparar?",1
@ArantxaNome foi meu cachorro que digitou isso,0
"@catracalivre  
 1) #SerMulherÉ estar onde quiser.
 2) Ser feminista é estar onde a agenda da Esquerda mandar!!!",1
"RT @JoanaLSampaio: Ontem o espetáculo foi do caralho, só tenho isto a dizer.
#OverdoseDeTourette",0
"Julgam-se de mente aberta e livres mas são carneiros submissos! Consomem o ""pronto-a-pensar"" e são escravos do poli _ https://t.co/gsWSrmb4HQ",0
"NÃO ENTENDI NADA ""MINA TÁ DE BOI"" TRADUZ
#JoaquinResponde https://t.co/rWb54EBTaE",0
RT @lucasmcml: Orgulho Hetero... show *w*,1
'Reuniao de ex guerrilheiros Sabe la o que fizeram ',0
"RT @duduacgsfc: Imprensa Viva: Lula e Dilma credenciaram Marcelo Odebrecht a assaltar a Petrobras, revela justiça americana https://t.co/3z _",0
RT @silvab_: @angelinhaB2000 sai sapatão incubada,1
TROCO 2 TOMATES POR UM INGRESSO DO ROCK IN RIO.,0
Sobrevoo do romance Q. Ele comeu a bunda dela https://t.co/bBhrnSMJ6E,1
Convida nui de Sampa! RT @HTColorido    Vamos p uma baladinha em sampa??? @fabsramos @LiviaCastroFoto @tiaglopes @brunomatos e Lucas,0
RT @omachoalpha: sei que neste momento o Neymar está creditando toda a honra a Ele https://t.co/qQvfWuoLlQ,0
'Esse pais esta podreque nojo',0
"Vim trabalhar com uma camiseta da minha namorada hoje, tô me sentindo bem sapatão ",1
essas pessoas que querem lutar contra o racismo mas falam que porque a pessoa é branca não podem fazer x coisas ... como vestir iemanjá,1
"RT @solwdive: use termos como ""mariquice"" e relacione isso com ""a conquista do Islã"" e ainda se pergunte por que eles não dão tempo de antena _",1
'pele nunca vai ser melhor q esse cara',0
RT @cassiocl: Serviço de contenção do vazamento em Barreiro. As bombas flutuantes começam a jogar água do reservatório de Campos para Barro _,0
"Eu acho que essas são feministas realmente boas que compartilham algo sobre quebrar o molde e lutar contra os outros por gordura, feiura e pelos homens, parabéns p vc",1
"RT @martabiancaa: Trump de Carvalho.
Encontrei isto na net. Não sei quem foi o génio. https://t.co/KgmGgaCTBd",0
Já imaginou como seria se o Aécio ganhasse o burro em 2014?,1
Homem que é homem não nota o esmalte das mulheres,1
Um imigrante islâmico ataca uma mulher na Suécia em frente ao filho dela. É essa dose cultural que a esquerda apoia _ https://t.co/Xat2rTVPh8,0
"RT @mayaramellon: é cheio de opinião mas não tem coragem de falar se não for criando personagem com a cara do bolsonaro, que dó",0
"RT @maathbz: feliz dia do ""ñ importa se ñ falei o que to pensando ou querendo vc tem que adivinhar senao vou ficar com raiva e passar 1 ano _",1
@NetMane olhe que não. Eles sofrem metamorfoses e regressam sempre no dia seguinte escondidos num ovo.,0
"Esse @pagapaulo fez um homem perder o emprego porque o cara deu uma opinião no Facebook, mas adivinha? A moral dele _ https://t.co/n8G8QBu3sb",0
"Pode ser gordo
Pode ser feio
Então você não pode ser gordo e feio",1
O que essa mulher está falando ??? Eu tô esperando pela comida e ela falando sobre sla. Me senti burra #MasterChefBR,1
'outro asno que nao sabe nada esse artur',1
@Liechoscki ah? Só não tenho vontade de ter...,0
"@Sybylla_ Ué, mas o homem branco fez isso mesmo. Esse povo pensa que a colonização foi como?",0
"O ""bullying"" dos hipócritas da comunicação social e dos diversos sectores da sociedade.
Força, @realDonaldTrump https://t.co/bIxHoC18SL",0
"Placas na praia, soltar pombinhas brancas ou abraço na lagoa?? https://t.co/F4L9zQKsFe",0
"RT @ jpintocoelho60: A Europa está muito doente e obediente a esses programas nojentos de maldade, é claro que se torna presa fácil do Islã em _",1
"Pior recessão DA HISTÓRIA!!!!! 
Parabéns a todos que votaram e defendem o PT! https://t.co/DvPCRtL5SB",0
'time bosta cai gigante nunca kkkk',1
VOU PROCURAR MINHA FOTO CM ELE MAIS EU ERA MT FEIA E GORDA,1
"Laura Muller, gostaria de apresentar essa loira gostosa de branco atrás de você?",1
Sapatao é tudo apegada é?????,1
"As mulheres n sabem lidar c/ a verdade.
Ontem disse a 1 amiga q ficava melhor d rabo-de-cavalo,começou a chorar e bazou para a quimioterapia",1
"aeeeee dilma caiu
ja posso viajar pra miami agora?",0
"Só pra deixar claro, @homemdeverdade não faz clube do macho, turminha da foda, essas merdas machistas de baitolas recatadas !",1
Não gosta de fazer compras. Faz porque a mulher força.,1
'Estamos exportando mortadela Essa fica de graca  ',0
"O Canadá quer receber 40.000 refugiados, incluindo 40.000 desempregados.",1
